V1,V2,p
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.973774
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.938433
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.847765
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.969711
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.933616
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.932151
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.972688
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.975124
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.928305
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MH062792.1 Orcinus orca (Killer whale)",0.971136
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.972843
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.938744
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MF409249.1 Balaenoptera borealis (Sei whale)",0.936197
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.934513
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MF409245.1 Eschrichtius robustus (Grey whale)",0.934978
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.967662
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.931345
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KX650872.1 Neophocaena phocaenoides sunameri",0.943771
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.936114
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.943461
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.975947
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.970121
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.939309
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.93627
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.934452
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.861732
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849274
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856456
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.918066
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.944082
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.937207
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.973464
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.932743
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.933927
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.972948
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.971757
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.972067
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.973053
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.968343
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.972843
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.97357
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.938375
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.934485
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.934018
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930633
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.940765
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.938646
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.932495
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.934546
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.932866
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.932866
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.933801
"NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.927658
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410956.1 Stenella coeruleoalba (Striped dolphin)",0.935489
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410935.1 Balaenoptera acutorostrata (Minke whale)",0.941893
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410921.1 Balaenoptera physalus (Fin whale)",0.945798
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410915.1 Delphinus delphis (Saddleback dolphin)",0.936114
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410901.1 Lagenorhynchus albirostris (White-beaked dolphin)",0.931896
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT410874.1 Physeter catodon (Sperm whale)",0.927991
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MT251289.1 Monodon monoceros (Narwhal)",0.934864
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","CM022296.1 Tursiops truncatus (Common bottlenose dolphin)",0.934396
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","CM018075.1 Balaenoptera musculus (Blue whale)",0.945642
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.935489
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.941268
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.847391
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.934239
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.962492
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.961887
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.931428
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.93502
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.932521
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MH062792.1 Orcinus orca (Killer whale)",0.933458
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.934083
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.94283
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.940956
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.945173
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.945798
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.946766
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.965011
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.930803
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.957045
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.93049
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.935333
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.933927
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.962199
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.96876
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KM893428.1 Inia geoffrensis (Boutu)",0.907216
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.862699
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.850694
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856295
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.9194
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.931115
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.964074
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.934708
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.958763
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.963293
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.932833
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.932521
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.931271
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.932833
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.930803
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.936582
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.934239
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.945173
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.941268
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.940487
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.92846
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.942362
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.943143
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.940175
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.94283
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.93627
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.958138
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.929553
"MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.931271
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT410935.1 Balaenoptera acutorostrata (Minke whale)",0.935384
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT410921.1 Balaenoptera physalus (Fin whale)",0.935073
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT410915.1 Delphinus delphis (Saddleback dolphin)",0.992868
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT410901.1 Lagenorhynchus albirostris (White-beaked dolphin)",0.972144
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT410874.1 Physeter catodon (Sperm whale)",0.922946
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MT251289.1 Monodon monoceros (Narwhal)",0.951538
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","CM022296.1 Tursiops truncatus (Common bottlenose dolphin)",0.989922
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","CM018075.1 Balaenoptera musculus (Blue whale)",0.940465
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.987132
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.941853
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.847752
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.975924
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.929535
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.932929
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.97005
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.971238
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.928062
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MH062792.1 Orcinus orca (Killer whale)",0.972403
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.987132
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.942475
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MF409249.1 Balaenoptera borealis (Sei whale)",0.935885
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.934419
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MF409245.1 Eschrichtius robustus (Grey whale)",0.933798
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.983831
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.929481
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KX650872.1 Neophocaena phocaenoides sunameri",0.94315
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.935333
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.943461
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.988837
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.984905
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.938687
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.932833
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.942063
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.85969
"MT410956.1 Stenella coeruleoalba (Striped dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849116
