V1,V2,p
"NC_028318.1 Leopardus wiedii (Margay)","NC_028309.1 Felis nigripes (Black-footed cat)",0.9588
"NC_028318.1 Leopardus wiedii (Margay)","NC_028308.1 Felis margarita (Sand cat)",0.958489
"NC_028318.1 Leopardus wiedii (Margay)","NC_028307.1 Felis chaus (Jungle cat)",0.961754
"NC_028318.1 Leopardus wiedii (Margay)","NC_028306.1 Caracal caracal (Caracal)",0.951959
"NC_028318.1 Leopardus wiedii (Margay)","NC_028299.1 Profelis aurata (African golden cat)",0.952225
"NC_028318.1 Leopardus wiedii (Margay)","KP202285.1 Lynx rufus (Bobcat)",0.956623
"NC_028318.1 Leopardus wiedii (Margay)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.959422
"NC_028318.1 Leopardus wiedii (Margay)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.96051
"NC_028318.1 Leopardus wiedii (Margay)","KP202271.1 Acinonyx jubatus (Cheetah)",0.956779
"NC_028318.1 Leopardus wiedii (Margay)","KP202269.1 Panthera uncia (Snow leopard)",0.953358
"NC_028318.1 Leopardus wiedii (Margay)","KP202268.1 Panthera tigris (Tiger)",0.948383
"NC_028318.1 Leopardus wiedii (Margay)","KP202264.1 Panthera onca (Jaguar)",0.95456
"NC_028318.1 Leopardus wiedii (Margay)","KJ866876.1 Panthera pardus japonensis",0.95122
"NC_028318.1 Leopardus wiedii (Margay)","KF907306.1 Panthera leo leo",0.949235
"NC_028318.1 Leopardus wiedii (Margay)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.948228
"NC_028318.1 Leopardus wiedii (Margay)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.948694
"NC_028318.1 Leopardus wiedii (Margay)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.948072
"NC_028318.1 Leopardus wiedii (Margay)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.949471
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028316.1 Leptailurus serval (Serval)",0.957245
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.968934
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.960236
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028310.1 Felis silvestris (Wild cat)",0.952425
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.955887
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028308.1 Felis margarita (Sand cat)",0.9549
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028307.1 Felis chaus (Jungle cat)",0.958993
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028306.1 Caracal caracal (Caracal)",0.951693
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_028299.1 Profelis aurata (African golden cat)",0.948491
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202285.1 Lynx rufus (Bobcat)",0.95511
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.953514
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.953203
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.955576
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202269.1 Panthera uncia (Snow leopard)",0.947965
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202268.1 Panthera tigris (Tiger)",0.945635
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KP202264.1 Panthera onca (Jaguar)",0.948491
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KJ866876.1 Panthera pardus japonensis",0.946216
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KF907306.1 Panthera leo leo",0.946267
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.944703
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945169
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945791
"NC_028317.1 Leopardus tigrinus (Little spotted cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.945325
"NC_028316.1 Leptailurus serval (Serval)","NC_028314.1 Leopardus colocolo (Colocolo)",0.956779
"NC_028316.1 Leptailurus serval (Serval)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.96051
"NC_028316.1 Leptailurus serval (Serval)","NC_028310.1 Felis silvestris (Wild cat)",0.962065
"NC_028316.1 Leptailurus serval (Serval)","NC_028309.1 Felis nigripes (Black-footed cat)",0.960976
"NC_028316.1 Leptailurus serval (Serval)","NC_028308.1 Felis margarita (Sand cat)",0.962235
"NC_028316.1 Leptailurus serval (Serval)","NC_028307.1 Felis chaus (Jungle cat)",0.961909
"NC_028316.1 Leptailurus serval (Serval)","NC_028306.1 Caracal caracal (Caracal)",0.96222
"NC_028316.1 Leptailurus serval (Serval)","NC_028299.1 Profelis aurata (African golden cat)",0.962185
"NC_028316.1 Leptailurus serval (Serval)","KP202285.1 Lynx rufus (Bobcat)",0.95569
"NC_028316.1 Leptailurus serval (Serval)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.961909
"NC_028316.1 Leptailurus serval (Serval)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.961754
"NC_028316.1 Leptailurus serval (Serval)","KP202271.1 Acinonyx jubatus (Cheetah)",0.966262
"NC_028316.1 Leptailurus serval (Serval)","KP202269.1 Panthera uncia (Snow leopard)",0.94885
"NC_028316.1 Leptailurus serval (Serval)","KP202268.1 Panthera tigris (Tiger)",0.948539
"NC_028316.1 Leptailurus serval (Serval)","KP202264.1 Panthera onca (Jaguar)",0.95207
"NC_028316.1 Leptailurus serval (Serval)","KJ866876.1 Panthera pardus japonensis",0.948405
"NC_028316.1 Leptailurus serval (Serval)","KF907306.1 Panthera leo leo",0.945486
"NC_028316.1 Leptailurus serval (Serval)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.948539
"NC_028316.1 Leptailurus serval (Serval)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.94885
"NC_028316.1 Leptailurus serval (Serval)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.949471
"NC_028316.1 Leptailurus serval (Serval)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.948383
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.958527
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028310.1 Felis silvestris (Wild cat)",0.960199
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028309.1 Felis nigripes (Black-footed cat)",0.957906
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028308.1 Felis margarita (Sand cat)",0.958645
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028307.1 Felis chaus (Jungle cat)",0.959963
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028306.1 Caracal caracal (Caracal)",0.951738
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_028299.1 Profelis aurata (African golden cat)",0.954093
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202285.1 Lynx rufus (Bobcat)",0.952204
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.959266
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.960354
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202271.1 Acinonyx jubatus (Cheetah)",0.954489
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202269.1 Panthera uncia (Snow leopard)",0.946723
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202268.1 Panthera tigris (Tiger)",0.94522
"NC_028314.1 Leopardus colocolo (Colocolo)","KP202264.1 Panthera onca (Jaguar)",0.951914
"NC_028314.1 Leopardus colocolo (Colocolo)","KJ866876.1 Panthera pardus japonensis",0.951063
"NC_028314.1 Leopardus colocolo (Colocolo)","KF907306.1 Panthera leo leo",0.949547
"NC_028314.1 Leopardus colocolo (Colocolo)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.945841
"NC_028314.1 Leopardus colocolo (Colocolo)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945686
"NC_028314.1 Leopardus colocolo (Colocolo)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945686
"NC_028314.1 Leopardus colocolo (Colocolo)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.950031
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028310.1 Felis silvestris (Wild cat)",0.963464
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028309.1 Felis nigripes (Black-footed cat)",0.964275
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028308.1 Felis margarita (Sand cat)",0.962235
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028307.1 Felis chaus (Jungle cat)",0.963498
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028306.1 Caracal caracal (Caracal)",0.962411
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_028299.1 Profelis aurata (African golden cat)",0.95845
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202285.1 Lynx rufus (Bobcat)",0.962255
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.963153
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.96393
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202271.1 Acinonyx jubatus (Cheetah)",0.966449
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202269.1 Panthera uncia (Snow leopard)",0.952314
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202268.1 Panthera tigris (Tiger)",0.946257
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KP202264.1 Panthera onca (Jaguar)",0.95596
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KJ866876.1 Panthera pardus japonensis",0.951845
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KF907306.1 Panthera leo leo",0.950328
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946412
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946878
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.946878
"NC_028311.1 Puma yagouaroundi (Jaguarundi)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.949674
"NC_028310.1 Felis silvestris (Wild cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.971393
"NC_028310.1 Felis silvestris (Wild cat)","NC_028308.1 Felis margarita (Sand cat)",0.989388
"NC_028310.1 Felis silvestris (Wild cat)","NC_028307.1 Felis chaus (Jungle cat)",0.970771
"NC_028310.1 Felis silvestris (Wild cat)","NC_028306.1 Caracal caracal (Caracal)",0.958333
"NC_028310.1 Felis silvestris (Wild cat)","NC_028299.1 Profelis aurata (African golden cat)",0.957983
"NC_028310.1 Felis silvestris (Wild cat)","KP202285.1 Lynx rufus (Bobcat)",0.956779
"NC_028310.1 Felis silvestris (Wild cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.997046
"NC_028310.1 Felis silvestris (Wild cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.996113
"NC_028310.1 Felis silvestris (Wild cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.960665
"NC_028310.1 Felis silvestris (Wild cat)","KP202269.1 Panthera uncia (Snow leopard)",0.94916
"NC_028310.1 Felis silvestris (Wild cat)","KP202268.1 Panthera tigris (Tiger)",0.946362
"NC_028310.1 Felis silvestris (Wild cat)","KP202264.1 Panthera onca (Jaguar)",0.953937
"NC_028310.1 Felis silvestris (Wild cat)","KJ866876.1 Panthera pardus japonensis",0.952939
"NC_028310.1 Felis silvestris (Wild cat)","KF907306.1 Panthera leo leo",0.950484
"NC_028310.1 Felis silvestris (Wild cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946517
"NC_028310.1 Felis silvestris (Wild cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946828
"NC_028310.1 Felis silvestris (Wild cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.94745
"NC_028310.1 Felis silvestris (Wild cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.951337
"NC_028309.1 Felis nigripes (Black-footed cat)","NC_028308.1 Felis margarita (Sand cat)",0.969569
"NC_028309.1 Felis nigripes (Black-footed cat)","NC_028307.1 Felis chaus (Jungle cat)",0.973284
"NC_028309.1 Felis nigripes (Black-footed cat)","NC_028306.1 Caracal caracal (Caracal)",0.956353
"NC_028309.1 Felis nigripes (Black-footed cat)","NC_028299.1 Profelis aurata (African golden cat)",0.959539
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202285.1 Lynx rufus (Bobcat)",0.956198
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.971549
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.971859
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.962877
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202269.1 Panthera uncia (Snow leopard)",0.950916
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202268.1 Panthera tigris (Tiger)",0.951072
"NC_028309.1 Felis nigripes (Black-footed cat)","KP202264.1 Panthera onca (Jaguar)",0.959073
"NC_028309.1 Felis nigripes (Black-footed cat)","KJ866876.1 Panthera pardus japonensis",0.952627
"NC_028309.1 Felis nigripes (Black-footed cat)","KF907306.1 Panthera leo leo",0.950016
"NC_028309.1 Felis nigripes (Black-footed cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.951072
"NC_028309.1 Felis nigripes (Black-footed cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.95014
"NC_028309.1 Felis nigripes (Black-footed cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.951382
"NC_028309.1 Felis nigripes (Black-footed cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.951072
"NC_028308.1 Felis margarita (Sand cat)","NC_028307.1 Felis chaus (Jungle cat)",0.969881
"NC_028308.1 Felis margarita (Sand cat)","NC_028306.1 Caracal caracal (Caracal)",0.956149
"NC_028308.1 Felis margarita (Sand cat)","NC_028299.1 Profelis aurata (African golden cat)",0.958645
"NC_028308.1 Felis margarita (Sand cat)","KP202285.1 Lynx rufus (Bobcat)",0.956461
"NC_028308.1 Felis margarita (Sand cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.990481
"NC_028308.1 Felis margarita (Sand cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.989544
"NC_028308.1 Felis margarita (Sand cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.95927
"NC_028308.1 Felis margarita (Sand cat)","KP202269.1 Panthera uncia (Snow leopard)",0.948502
"NC_028308.1 Felis margarita (Sand cat)","KP202268.1 Panthera tigris (Tiger)",0.9446
"NC_028308.1 Felis margarita (Sand cat)","KP202264.1 Panthera onca (Jaguar)",0.95412
"NC_028308.1 Felis margarita (Sand cat)","KJ866876.1 Panthera pardus japonensis",0.948405
"NC_028308.1 Felis margarita (Sand cat)","KF907306.1 Panthera leo leo",0.943924
"NC_028308.1 Felis margarita (Sand cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.944757
"NC_028308.1 Felis margarita (Sand cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945069
"NC_028308.1 Felis margarita (Sand cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945693
"NC_028308.1 Felis margarita (Sand cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.946785
"NC_028307.1 Felis chaus (Jungle cat)","NC_028306.1 Caracal caracal (Caracal)",0.956475
"NC_028307.1 Felis chaus (Jungle cat)","NC_028299.1 Profelis aurata (African golden cat)",0.961251
"NC_028307.1 Felis chaus (Jungle cat)","KP202285.1 Lynx rufus (Bobcat)",0.956939
"NC_028307.1 Felis chaus (Jungle cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.970927
"NC_028307.1 Felis chaus (Jungle cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.971238
"NC_028307.1 Felis chaus (Jungle cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.960547
"NC_028307.1 Felis chaus (Jungle cat)","KP202269.1 Panthera uncia (Snow leopard)",0.953557
"NC_028307.1 Felis chaus (Jungle cat)","KP202268.1 Panthera tigris (Tiger)",0.951363
"NC_028307.1 Felis chaus (Jungle cat)","KP202264.1 Panthera onca (Jaguar)",0.956894
"NC_028307.1 Felis chaus (Jungle cat)","KJ866876.1 Panthera pardus japonensis",0.951845
"NC_028307.1 Felis chaus (Jungle cat)","KF907306.1 Panthera leo leo",0.950953
"NC_028307.1 Felis chaus (Jungle cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.949814
"NC_028307.1 Felis chaus (Jungle cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.950434
"NC_028307.1 Felis chaus (Jungle cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.951363
"NC_028307.1 Felis chaus (Jungle cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.951673
"NC_028306.1 Caracal caracal (Caracal)","NC_028299.1 Profelis aurata (African golden cat)",0.965608
"NC_028306.1 Caracal caracal (Caracal)","KP202285.1 Lynx rufus (Bobcat)",0.951828
"NC_028306.1 Caracal caracal (Caracal)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.958333
"NC_028306.1 Caracal caracal (Caracal)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.958489
"NC_028306.1 Caracal caracal (Caracal)","KP202271.1 Acinonyx jubatus (Cheetah)",0.95713
"NC_028306.1 Caracal caracal (Caracal)","KP202269.1 Panthera uncia (Snow leopard)",0.944859
"NC_028306.1 Caracal caracal (Caracal)","KP202268.1 Panthera tigris (Tiger)",0.939436
"NC_028306.1 Caracal caracal (Caracal)","KP202264.1 Panthera onca (Jaguar)",0.950669
"NC_028306.1 Caracal caracal (Caracal)","KJ866876.1 Panthera pardus japonensis",0.945435
"NC_028306.1 Caracal caracal (Caracal)","KF907306.1 Panthera leo leo",0.942987
"NC_028306.1 Caracal caracal (Caracal)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.939436
"NC_028306.1 Caracal caracal (Caracal)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.939436
"NC_028306.1 Caracal caracal (Caracal)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.940056
"NC_028306.1 Caracal caracal (Caracal)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.943773
"NC_028299.1 Profelis aurata (African golden cat)","KP202285.1 Lynx rufus (Bobcat)",0.954715
"NC_028299.1 Profelis aurata (African golden cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.957672
"NC_028299.1 Profelis aurata (African golden cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.957361
"NC_028299.1 Profelis aurata (African golden cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.956894
"NC_028299.1 Profelis aurata (African golden cat)","KP202269.1 Panthera uncia (Snow leopard)",0.944133
"NC_028299.1 Profelis aurata (African golden cat)","KP202268.1 Panthera tigris (Tiger)",0.948491
"NC_028299.1 Profelis aurata (African golden cat)","KP202264.1 Panthera onca (Jaguar)",0.950358
"NC_028299.1 Profelis aurata (African golden cat)","KJ866876.1 Panthera pardus japonensis",0.944497
"NC_028299.1 Profelis aurata (African golden cat)","KF907306.1 Panthera leo leo",0.944549
"NC_028299.1 Profelis aurata (African golden cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.947868
"NC_028299.1 Profelis aurata (African golden cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.948802
"NC_028299.1 Profelis aurata (African golden cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.948802
"NC_028299.1 Profelis aurata (African golden cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.947868
"KP202285.1 Lynx rufus (Bobcat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.956312
"KP202285.1 Lynx rufus (Bobcat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.957711
"KP202285.1 Lynx rufus (Bobcat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.960391
"KP202285.1 Lynx rufus (Bobcat)","KP202269.1 Panthera uncia (Snow leopard)",0.943927
"KP202285.1 Lynx rufus (Bobcat)","KP202268.1 Panthera tigris (Tiger)",0.942999
"KP202285.1 Lynx rufus (Bobcat)","KP202264.1 Panthera onca (Jaguar)",0.945223
"KP202285.1 Lynx rufus (Bobcat)","KJ866876.1 Panthera pardus japonensis",0.947154
"KP202285.1 Lynx rufus (Bobcat)","KF907306.1 Panthera leo leo",0.945486
"KP202285.1 Lynx rufus (Bobcat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.942224
"KP202285.1 Lynx rufus (Bobcat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.942689
"KP202285.1 Lynx rufus (Bobcat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.942689
"KP202285.1 Lynx rufus (Bobcat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.944548
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.99658
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.961132
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KP202269.1 Panthera uncia (Snow leopard)",0.949471
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KP202268.1 Panthera tigris (Tiger)",0.944963
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KP202264.1 Panthera onca (Jaguar)",0.95456
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KJ866876.1 Panthera pardus japonensis",0.952158
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KF907306.1 Panthera leo leo",0.949703
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.945118
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945429
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.946051
"KP202275.1 Felis silvestris lybica (Near Eastern wildcat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.95056
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.961598
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KP202269.1 Panthera uncia (Snow leopard)",0.949316
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KP202268.1 Panthera tigris (Tiger)",0.94574
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KP202264.1 Panthera onca (Jaguar)",0.954248
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KJ866876.1 Panthera pardus japonensis",0.953565
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KF907306.1 Panthera leo leo",0.950484
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.945896
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946206
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.946828
"KP202273.1 Felis silvestris bieti (Chinese desert cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.950404
"KP202271.1 Acinonyx jubatus (Cheetah)","KP202269.1 Panthera uncia (Snow leopard)",0.950295
"KP202271.1 Acinonyx jubatus (Cheetah)","KP202268.1 Panthera tigris (Tiger)",0.948276
"KP202271.1 Acinonyx jubatus (Cheetah)","KP202264.1 Panthera onca (Jaguar)",0.95207
"KP202271.1 Acinonyx jubatus (Cheetah)","KJ866876.1 Panthera pardus japonensis",0.950907
"KP202271.1 Acinonyx jubatus (Cheetah)","KF907306.1 Panthera leo leo",0.947829
"KP202271.1 Acinonyx jubatus (Cheetah)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.94781
"KP202271.1 Acinonyx jubatus (Cheetah)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.948121
"KP202271.1 Acinonyx jubatus (Cheetah)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.948121
"KP202271.1 Acinonyx jubatus (Cheetah)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.948276
"KP202269.1 Panthera uncia (Snow leopard)","KP202268.1 Panthera tigris (Tiger)",0.95977
"KP202269.1 Panthera uncia (Snow leopard)","KP202264.1 Panthera onca (Jaguar)",0.970744
"KP202269.1 Panthera uncia (Snow leopard)","KJ866876.1 Panthera pardus japonensis",0.97045
"KP202269.1 Panthera uncia (Snow leopard)","KF907306.1 Panthera leo leo",0.972665
"KP202269.1 Panthera uncia (Snow leopard)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.95977
"KP202269.1 Panthera uncia (Snow leopard)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.959459
"KP202269.1 Panthera uncia (Snow leopard)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.960081
"KP202269.1 Panthera uncia (Snow leopard)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.972818
"KP202268.1 Panthera tigris (Tiger)","KP202264.1 Panthera onca (Jaguar)",0.958139
"KP202268.1 Panthera tigris (Tiger)","KJ866876.1 Panthera pardus japonensis",0.959819
"KP202268.1 Panthera tigris (Tiger)","KF907306.1 Panthera leo leo",0.962356
"KP202268.1 Panthera tigris (Tiger)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.998451
"KP202268.1 Panthera tigris (Tiger)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.998761
"KP202268.1 Panthera tigris (Tiger)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.998141
"KP202268.1 Panthera tigris (Tiger)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.963755
"KP202264.1 Panthera onca (Jaguar)","KJ866876.1 Panthera pardus japonensis",0.969043
"KP202264.1 Panthera onca (Jaguar)","KF907306.1 Panthera leo leo",0.970166
"KP202264.1 Panthera onca (Jaguar)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.958294
"KP202264.1 Panthera onca (Jaguar)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.957983
"KP202264.1 Panthera onca (Jaguar)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.957361
